link,lang,parent_name,child_name,block_index,block_content,content_txt
https://stickerapp.com/press/brand-logos,us,press,brand-logos,0,"<h1 class=""text-center"">StickerApp Original Logo&nbsp;</h1>
<p class=""text-center"">Download our logo in our iconic yellow and black brand colors. If you can't find the format you need here please reach out to us via <em>pr@stickerapp.com</em></p>
<div class=""row"">
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/15/d5d1dd7e2804d0318b4b3493a749cacd2b9022de_thumb_sm.png"" alt=""StickerApp Logo 1500px"" width=""400"" height=""250"" data-attachment-id=""4564573"" /></center>
<p class=""text-center""><br /><strong>BRAND LOGO - LARGE</strong></p>
<p class=""text-center""><strong>1500px web</strong></p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/15/d5d1dd7e2804d0318b4b3493a749cacd2b9022de.png"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/15/d64a8adb1e050bd48e04fb4a3ad188c9c5a78938_thumb_sm.png"" alt=""StickerApp Logo 800px"" width=""400"" height=""250"" data-attachment-id=""4564572"" /></center>
<p class=""text-center""><br /><strong>BRAND LOGO - MEDIUM</strong></p>
<p class=""text-center""><strong>800px web</strong></p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/15/d64a8adb1e050bd48e04fb4a3ad188c9c5a78938.png"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/15/439cf5123abe225df126a30ea8bec8c6cdeb3c78_thumb_sm.png"" alt=""StickerApp Logo 500px"" width=""400"" height=""250"" data-attachment-id=""4564571"" /></center>
<p class=""text-center""><br /><strong>BRAND LOGO - SMALL</strong></p>
<p class=""text-center""><strong>500px web</strong></p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/15/439cf5123abe225df126a30ea8bec8c6cdeb3c78.png"">DOWNLOAD</a></p>
</div>
</div>","StickerApp Original Logo 
Download our logo in our iconic yellow and black brand colors. If you can't find the format you need here please reach out to us via pr@stickerapp.com


BRAND LOGO - LARGE
1500px web
Download


BRAND LOGO - MEDIUM
800px web
Download


BRAND LOGO - SMALL
500px web
DOWNLOAD

"
https://stickerapp.com/press/brand-logos,us,press,brand-logos,1,"<h2 class=""text-center"">StickerApp Logo Black/White</h2>
<p class=""text-center"">Download our logo in it's black and white version. If you can't find the format you need here please reach out to us via pr@stickerapp.com</p>
<div class=""row"">
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/15/d0a3dcc53d8648c211e32c7bc4655105499b2774_thumb_sm.png"" alt=""StickerApp Logo Black and White 1500px"" width=""400"" height=""235"" data-attachment-id=""4564597"" /></center>
<p class=""text-center""><br /><strong>BRAND LOGO - LARGE</strong></p>
<p class=""text-center""><strong>1500px web</strong></p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/15/d0a3dcc53d8648c211e32c7bc4655105499b2774.png"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/15/096908a33874a23e8040d3e409b6dd9317853ada_thumb_sm.png"" alt=""StickerApp logo Black and White 800px"" width=""400"" height=""235"" data-attachment-id=""4564596"" /></center>
<p class=""text-center""><br /><strong>BRAND LOGO - MEDIUM</strong></p>
<p class=""text-center""><strong>800px web</strong></p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/15/096908a33874a23e8040d3e409b6dd9317853ada.png"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/15/be3d11034231536826027ae50044861342c426f3_thumb_sm.png"" alt=""StickerApp logo black and white 500px"" width=""400"" height=""235"" data-attachment-id=""4564595"" /></center>
<p class=""text-center""><br /><strong>BRAND LOGO - SMALL</strong></p>
<p class=""text-center""><strong>500px web</strong></p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/15/be3d11034231536826027ae50044861342c426f3.png"">DOWNLOAD</a></p>
</div>
</div>","StickerApp Logo Black/White
Download our logo in it's black and white version. If you can't find the format you need here please reach out to us via pr@stickerapp.com


BRAND LOGO - LARGE
1500px web
Download


BRAND LOGO - MEDIUM
800px web
Download


BRAND LOGO - SMALL
500px web
DOWNLOAD

"
https://stickerapp.com/press/brand-logos,us,press,brand-logos,2,"<h2 class=""text-center"">Brand Assets</h2>
<p class=""text-center"">Find our Logo, brand colors and other brand assets to download here, free for you to publish.</p>
<div class=""row"">
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/04/27/bb3e45556026f18cf248ac155b2f7e3194f139ef_thumb_sm.png"" alt=""StickerApp Logo Vector"" width=""400"" height=""268"" data-attachment-id=""4167185"" /></center>
<p class=""text-center"">&nbsp;</p>
<p class=""text-center""><strong>BRAND LOGO - VECTOR</strong></p>
<p class=""text-center""><strong>Original logo</strong></p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/04/27/bb3e45556026f18cf248ac155b2f7e3194f139ef.svg"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" style=""padding: 0 40px;"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/04/25/5f4ebf5600182e65e5aed4ff79fc074716aeb719.jpg"" alt="""" height=""100"" data-attachment-id=""4044019"" /></center>
<p class=""text-center"">&nbsp;</p>
<p class=""text-center"">&nbsp;</p>
<p class=""text-center""><strong><br />BRAND COLORS - PNG</strong></p>
<p class=""text-center""><strong>Our brand colors</strong></p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/03/22/4f2aae5aac9bd9ff22c81bedaa5eaa188d410f90_thumb.png"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/04/25/69a1dcde391d82830aef812a067e9bf6d59c777e_thumb_sm.png"" alt=""StickerApp Logo Black and White Vector"" width=""400"" height=""235"" data-attachment-id=""4159306"" /></center>
<p class=""text-center"">&nbsp;</p>
<p class=""text-center""><strong><br />BRAND LOGO - VECTOR</strong></p>
<p class=""text-center"">Black and white logo</p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/04/25/69a1dcde391d82830aef812a067e9bf6d59c777e.svg"">Download</a></p>
</div>
</div>","Brand Assets
Find our Logo, brand colors and other brand assets to download here, free for you to publish.


 
BRAND LOGO - VECTOR
Original logo
Download


 
 
BRAND COLORS - PNG
Our brand colors
Download


 
BRAND LOGO - VECTOR
Black and white logo
Download

"
https://stickerapp.com/press/people,us,press,people,0,"<h1 class=""text-center"">StickerApp People</h1>
<p class=""text-center"">Current press pictures of Team StickerApp</p>
<p class=""text-center"">&nbsp;</p>
<div class=""row"">
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/09/8b6d43a5996218bcd5045d6e5cfda95e1c346436_thumb_sm.png"" alt=""Linda Vinberg - CEO"" width=""385"" height=""400"" data-attachment-id=""4542216"" /></center>
<p class=""text-center""><br /><strong>Linda Vinberg</strong></p>
<p class=""text-center"">CEO</p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/09/8b6d43a5996218bcd5045d6e5cfda95e1c346436.jpg"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/09/0509d8fd8b1d7bd403f75843b77b3dcf2a81c8c0_thumb_sm.png"" alt=""Johan Senneby - CIO"" width=""385"" height=""400"" data-attachment-id=""4542213"" /></center>
<p class=""text-center""><br /><strong>Johan Senneby</strong></p>
<p class=""text-center"">CIO</p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/09/0509d8fd8b1d7bd403f75843b77b3dcf2a81c8c0.jpg"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/09/faed904bcd1cd56780959aaecb0e9461b001eaed_thumb_sm.png"" alt=""Amity Jones - President StickerApp Inc"" width=""385"" height=""400"" data-attachment-id=""4542211"" /></center>
<p class=""text-center""><br /><strong>Amity Jones</strong></p>
<p class=""text-center"">President StickerApp Inc</p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/09/faed904bcd1cd56780959aaecb0e9461b001eaed.jpg"">DOWNLOAD</a></p>
</div>
</div>","StickerApp People
Current press pictures of Team StickerApp
 


Linda Vinberg
CEO
Download


Johan Senneby
CIO
Download


Amity Jones
President StickerApp Inc
DOWNLOAD

"
https://stickerapp.com/press/people,us,press,people,1,"<p class=""text-center"">&nbsp;</p>
<div class=""row"">
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/09/6ba974a9ecf6f54d85eebf245ef1f916d9008c88_thumb_sm.png"" alt=""Karin Dahl - BI"" width=""385"" height=""400"" data-attachment-id=""4542215"" /></center>
<p class=""text-center""><br /><strong>Karin Dahl</strong></p>
<p class=""text-center"">Analytics</p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/09/6ba974a9ecf6f54d85eebf245ef1f916d9008c88.jpg"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/09/e4176438cccde26453d35bf0ae9240d443e4a55b_thumb_sm.png"" alt=""Christoffer Persson - Head of Production"" width=""385"" height=""400"" data-attachment-id=""4542212"" /></center>
<p class=""text-center""><br /><strong>Christoffer Persson&nbsp;</strong></p>
<p class=""text-center"">Head of Production</p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/09/e4176438cccde26453d35bf0ae9240d443e4a55b.jpg"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/09/c400ce384fa47ee9312a439d3c8863af259a3ddb_thumb_sm.png"" alt=""Pilvi Brousali - CMO"" width=""385"" height=""400"" data-attachment-id=""4542218"" />
<p class=""text-center""><strong><br />Pilvi Brousali</strong></p>
<p class=""text-center"">CMO</p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/09/c400ce384fa47ee9312a439d3c8863af259a3ddb.jpg"">DOWNLOAD</a></p>
</div>
</div>"," 


Karin Dahl
Analytics
Download


Christoffer Persson 
Head of Production
Download


Pilvi Brousali
CMO
DOWNLOAD

"
https://stickerapp.com/press/people,us,press,people,2,"<p class=""text-center"">&nbsp;</p>
<div class=""row"">
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/10/0d054f1485cf76216454242a5ef9c91a6323b079_thumb_sm.png"" alt=""Henrik Hubner"" width=""385"" height=""400"" data-attachment-id=""4542212"" /></center>
<p class=""text-center""><br /><strong>Henrik Hubner</strong></p>
<p class=""text-center"">Founder</p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/10/0d054f1485cf76216454242a5ef9c91a6323b079.png"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/10/966d0b3ab3f99cd1ba246f86073c3536f914d66a_thumb_sm.png"" alt=""Carl Bengtsson - Founder"" width=""385"" height=""400"" data-attachment-id=""4545780"" /></center>
<p class=""text-center""><br /><strong>Carl Bengtsson</strong></p>
<p class=""text-center"">Founder</p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/10/966d0b3ab3f99cd1ba246f86073c3536f914d66a.jpg"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/10/0d054f1485cf76216454242a5ef9c91a6323b079_thumb_sm.png"" alt="""" width=""385"" height=""400"" data-attachment-id=""4545796"" /></center>
<p class=""text-center""><br /><strong>Hugo Ljungberg</strong></p>
<p class=""text-center"">Founder</p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/10/0d054f1485cf76216454242a5ef9c91a6323b079.png"">DOWNLOAD</a></p>
</div>
</div>"," 


Henrik Hubner
Founder
Download


Carl Bengtsson
Founder
Download


Hugo Ljungberg
Founder
DOWNLOAD

"
https://stickerapp.com/press/people,us,press,people,3,"<p><a class=""btn btn-default"" title=""Make Custom Stickers"" href=""https://stickerapp.com/custom-stickers"">Print Custom stickers</a> <a class=""btn btn-default"" title=""Sticker materials"" href=""https://stickerapp.com/materials"">Sticker Materials</a> <a class=""btn btn-default"" title=""Products for any sticker need"" href=""https://stickerapp.com/usages"">Sticker usages</a></p>",Print Custom stickers Sticker Materials Sticker usages
https://stickerapp.se/press/bildgalleri,se,press,bildgalleri,0,"                <h1 class=""text-center"">Bildgalleri Klisterm&auml;rken</h1>
<p class=""text-center"">Nedan kan du titta p&aring; ett litet utbud av nedladdningsbara produktbilder av klisterm&auml;rken, som vi tryckte i samarbete med artister fr&aring;n hela v&auml;rlden. Publicera g&auml;rna men se till att kreditera artisten enligt b&auml;sta praxis.</p>
<p class=""text-center"">&nbsp;</p>
<div class=""row"">
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/10/d002dc9aa562a391fec72ec1c6dd2b2c48eb4c4d_thumb_sm.png"" alt=""Sticker by @amanda.tulacz"" width=""400"" height=""400"" data-attachment-id=""4545843"" /></center>
<p class=""text-center""><!-- Old image
<img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/03/21/4daeee1df6211a4fac2cd5d1701568e554881f39_thumb.png"" alt="""" height="""" data-attachment-id=""4039592"" />
--></p>
<p class=""text-center""><br /><strong>art by @amanda.tulacz</strong></p>
<p class=""text-center"">Holografiskt klisterm&auml;rke</p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/10/d002dc9aa562a391fec72ec1c6dd2b2c48eb4c4d.jpg"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/10/f87d12fb9aed2a22fbb5324d2e49c997f92ee087_thumb_sm.png"" alt=""Sticker by @lowcloudcanada"" width=""400"" height=""400"" data-attachment-id=""4545845"" /></center>
<p class=""text-center""><!-- Old image
<img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/03/22/da1bbbc01468da76ea2c41d3551162474a58fdc0.png"" alt="""" height="""" data-attachment-id=""4044019"" />
--></p>
<p class=""text-center""><br /><strong>art by </strong><strong>@lowcloudcanada</strong></p>
<p class=""text-center"">Vinylklisterm&auml;rke</p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/10/f87d12fb9aed2a22fbb5324d2e49c997f92ee087.jpg"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/10/fc9126d83ed1aca08f82d26cec069228e826f04e_thumb_sm.png"" alt=""Sticker by @mashallnicolesmith"" width=""400"" height=""400"" data-attachment-id=""4545849"" /></center>
<p class=""text-center""><!-- Old image<img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/04/25/69a1dcde391d82830aef812a067e9bf6d59c777e_thumb.png"" alt="""" width="""" height="""" data-attachment-id=""4159306"" />
--></p>
<p class=""text-center""><br /><strong>art by @mashallnicolesmith</strong></p>
<p class=""text-center"">Transparent klisterm&auml;rke</p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/10/fc9126d83ed1aca08f82d26cec069228e826f04e.jpg"">DOWNLOAD</a></p>
</div>
</div>        "," Bildgalleri Klistermärken
Nedan kan du titta på ett litet utbud av nedladdningsbara produktbilder av klistermärken, som vi tryckte i samarbete med artister från hela världen. Publicera gärna men se till att kreditera artisten enligt bästa praxis.
 



art by @amanda.tulacz
Holografiskt klistermärke
Download



art by @lowcloudcanada
Vinylklistermärke
Download



art by @mashallnicolesmith
Transparent klistermärke
DOWNLOAD

 "
https://stickerapp.se/press/bildgalleri,se,press,bildgalleri,1,"        <p class=""text-center"">&nbsp;</p>
<div class=""row"">
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/10/e181cef9ee1150010a506377e3014879d243d926_thumb_sm.png"" alt=""Sticker by @mightyshort"" width=""400"" height=""400"" data-attachment-id=""4545850"" /></center>
<p class=""text-center""><!-- Old image
<img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/03/21/4daeee1df6211a4fac2cd5d1701568e554881f39_thumb.png"" alt="""" height="""" data-attachment-id=""4039592"" />
--></p>
<p class=""text-center""><br /><strong>art by @mightyshort</strong></p>
<p class=""text-center"">Klisterm&auml;rken p&aring; ark</p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/10/e181cef9ee1150010a506377e3014879d243d926.jpg"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/10/6da3cd2ca45b79be4ddf1b256452c5da374189d6_thumb_sm.png"" alt=""Sticker by@shopvalentina"" width=""400"" height=""400"" data-attachment-id=""4545851"" /></center>
<p class=""text-center""><!-- Old image
<img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/03/22/da1bbbc01468da76ea2c41d3551162474a58fdc0.png"" alt="""" height="""" data-attachment-id=""4044019"" />
--></p>
<p class=""text-center""><br /><strong>art by @shopvalentina</strong></p>
<p class=""text-center"">Glitterklisterm&auml;rke</p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/10/6da3cd2ca45b79be4ddf1b256452c5da374189d6.jpg"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/10/cf88bfa4654a9159bcbaae2deb7ef98f741b90f6_thumb_sm.png"" alt=""Sticker by @tsa_roc"" width=""400"" height=""400"" data-attachment-id=""4545852"" /></center>
<p class=""text-center""><!-- Old image<img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/04/25/69a1dcde391d82830aef812a067e9bf6d59c777e_thumb.png"" alt="""" width="""" height="""" data-attachment-id=""4159306"" />
--></p>
<p class=""text-center""><br /><strong>art by @tsa_roc</strong></p>
<p class=""text-center"">Transparent klisterm&auml;rke</p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/10/cf88bfa4654a9159bcbaae2deb7ef98f741b90f6.jpg"">DOWNLOAD</a></p>
</div>
</div>
<div id=""gtx-trans"" style=""position: absolute; left: 607px; top: 472.372px;"">
<div class=""gtx-trans-icon"">&nbsp;</div>
</div>    ","  



art by @mightyshort
Klistermärken på ark
Download



art by @shopvalentina
Glitterklistermärke
Download



art by @tsa_roc
Transparent klistermärke
DOWNLOAD



 
 "
https://stickerapp.se/press/bildgalleri,se,press,bildgalleri,2,"        <p class=""text-center"">&nbsp;</p>
<div class=""row"">
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/10/ad8119180375b21d87ce66a0da5e588b61f6c655_thumb_sm.png"" alt=""Sticker by adrien.ghenassiaa"" width=""400"" height=""400"" data-attachment-id=""4545853"" /></center>
<p class=""text-center""><!-- Old image
<img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/03/21/4daeee1df6211a4fac2cd5d1701568e554881f39_thumb.png"" alt="""" height="""" data-attachment-id=""4039592"" />
--></p>
<p class=""text-center""><br /><strong>art by @Adrien Ghenassia</strong></p>
<p class=""text-center"">Matt Holografiskt klisterm&auml;rke</p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/10/ad8119180375b21d87ce66a0da5e588b61f6c655.jpg"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/10/9cec7fa8bdc1c3908881fe96829aaba643162731_thumb_sm.png"" alt=""Sticker by adrien.ghenassiaa"" width=""400"" height=""400"" data-attachment-id=""4545854"" /></center>
<p class=""text-center""><!-- Old image
<img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/03/22/da1bbbc01468da76ea2c41d3551162474a58fdc0.png"" alt="""" height="""" data-attachment-id=""4044019"" />
--></p>
<p class=""text-center""><br /><strong>art by @Adrien Ghenassia</strong></p>
<p class=""text-center"">Matt spegelklisterm&auml;rke</p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/10/9cec7fa8bdc1c3908881fe96829aaba643162731.jpg"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/10/8f947b814ceac5ff4290910c294410355a89d6f6_thumb_sm.png"" alt=""Sticker by @krystansaintcat"" width=""400"" height=""400"" data-attachment-id=""4545875"" /></center>
<p class=""text-center""><!-- Old image<img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/04/25/69a1dcde391d82830aef812a067e9bf6d59c777e_thumb.png"" alt="""" width="""" height="""" data-attachment-id=""4159306"" />
--></p>
<p class=""text-center""><br /><strong>art by @krystansaintcat</strong></p>
<p class=""text-center"">Vinylklisterm&auml;rke</p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/10/8f947b814ceac5ff4290910c294410355a89d6f6.jpg"">DOWNLOAD</a></p>
</div>
</div>    ","  



art by @Adrien Ghenassia
Matt Holografiskt klistermärke
Download



art by @Adrien Ghenassia
Matt spegelklistermärke
Download



art by @krystansaintcat
Vinylklistermärke
DOWNLOAD

 "
